19.5 -249 16.6207 -84.5069
19.6 -249 16.6978 -84.4615
19.7 -249 16.7748 -84.4159
19.8 -249 16.8517 -84.3701
19.9 -249 16.9285 -84.3241
20 -249 17.0052 -84.2779
20.1 -249 17.0817 -84.2315
20.2 -249 17.1581 -84.1849
20.3 -249 17.2344 -84.1381
20.4 -249 17.3106 -84.0912
20.5 -249 17.3867 -84.044
20.6 -249 17.4626 -83.9966
20.7 -249 17.5384 -83.9491
20.8 -249 17.6141 -83.9014
20.9 -249 17.6897 -83.8534
21 -249 17.7651 -83.8053
21.1 -249 17.8404 -83.757
21.2 -249 17.9156 -83.7085
21.3 -249 17.9907 -83.6598
21.4 -249 18.0656 -83.611
21.5 -249 18.1404 -83.5619
21.6 -249 18.2151 -83.5127
21.7 -249 18.2897 -83.4632
21.8 -249 18.3641 -83.4136
21.9 -249 18.4384 -83.3638
22 -249 18.5126 -83.3138
22.1 -249 18.5867 -83.2636
22.2 -249 18.6606 -83.2133
22.3 -249 18.7344 -83.1627
22.4 -249 18.8081 -83.112
22.5 -249 18.8816 -83.0611
22.6 -249 18.955 -83.01
22.7 -249 19.0283 -82.9588
22.8 -249 19.1014 -82.9073
22.9 -249 19.1744 -82.8557
23 -249 19.2473 -82.8039
23.1 -249 19.3201 -82.7519
23.2 -249 19.3927 -82.6997
23.3 -249 19.4652 -82.6474
23.4 -249 19.5375 -82.5949
23.5 -249 19.6097 -82.5422
23.6 -249 19.6818 -82.4893
23.7 -249 19.7538 -82.4363
23.8 -249 19.8256 -82.383
23.9 -249 19.8972 -82.3296
24 -249 19.9688 -82.2761
24.1 -249 20.0402 -82.2223
24.2 -249 20.1115 -82.1684
24.3 -249 20.1826 -82.1143
24.4 -249 20.2536 -82.0601
24.5 -249 20.3245 -82.0056
24.6 -249 20.3952 -81.951
24.7 -249 20.4658 -81.8963
24.8 -249 20.5362 -81.8413
24.9 -249 20.6065 -81.7862
25 -249 20.6767 -81.7309
25.1 -249 20.7467 -81.6755
25.2 -249 20.8166 -81.6199
25.3 -249 20.8863 -81.5641
25.4 -249 20.956 -81.5082
25.5 -249 21.0254 -81.452
25.6 -249 21.0947 -81.3958
25.7 -249 21.1639 -81.3393
25.8 -249 21.233 -81.2827
25.9 -249 21.3019 -81.226
26 -249 21.3706 -81.169
26.1 -249 21.4393 -81.112
26.2 -249 21.5077 -81.0547
26.3 -249 21.5761 -80.9973
26.4 -249 21.6443 -80.9397
26.5 -249 21.7123 -80.882
26.6 -249 21.7802 -80.8241
26.7 -249 21.848 -80.7661
26.8 -249 21.9156 -80.7079
26.9 -249 21.983 -80.6495
27 -249 22.0504 -80.591
27.1 -249 22.1175 -80.5323
27.2 -249 22.1846 -80.4735
27.3 -249 22.2514 -80.4145
27.4 -249 22.3182 -80.3554
27.5 -249 22.3848 -80.2961
27.6 -249 22.4512 -80.2366
27.7 -249 22.5175 -80.177
27.8 -249 22.5837 -80.1173
27.9 -249 22.6497 -80.0574
28 -249 22.7155 -79.9974
28.1 -249 22.7812 -79.9372
28.2 -249 22.8468 -79.8768
28.3 -249 22.9122 -79.8163
28.4 -249 22.9775 -79.7557
28.5 -249 23.0426 -79.6949
28.6 -249 23.1075 -79.6339
28.7 -249 23.1723 -79.5729
28.8 -249 23.237 -79.5116
28.9 -249 23.3015 -79.4503
29 -249 23.3659 -79.3887
29.1 -249 23.4301 -79.3271
29.2 -249 23.4941 -79.2653
29.3 -249 23.5581 -79.2033
29.4 -249 23.6218 -79.1412
29.5 -249 23.6854 -79.079
29.6 -249 23.7489 -79.0166
29.7 -249 23.8122 -78.9541
29.8 -249 23.8753 -78.8915
29.9 -249 23.9383 -78.8287
30 -249 24.0012 -78.7657
0 -248 0 -90.9103
0.1 -248 0.092 -90.9102
0.2 -248 0.183923 -90.9098
0.3 -248 0.275883 -90.9091
0.4 -248 0.367841 -90.9082
0.5 -248 0.459796 -90.907
0.6 -248 0.551747 -90.9056
0.7 -248 0.643694 -90.9039
0.8 -248 0.735636 -90.902
0.9 -248 0.827572 -90.8998
1 -248 0.919502 -90.8973
1.1 -248 1.01142 -90.8946
1.2 -248 1.10334 -90.8916
1.3 -248 1.19525 -90.8883
1.4 -248 1.28714 -90.8848
1.5 -248 1.37903 -90.881
1.6 -248 1.47091 -90.877
1.7 -248 1.56277 -90.8727
1.8 -248 1.65462 -90.8682
1.9 -248 1.74646 -90.8634
2 -248 1.83829 -90.8583
2.1 -248 1.9301 -90.853
